id,latitude,longitude,photo_url,access,amenity,armrest,backrest,bench:type,capacity,check_date,circumference,colour,denotation,description,direction,ele,ele:ellipsoid,ele:geoid,fixme,genus,height,highway,image,indoor,inscription,lamp_mount,layer,leaf_cycle,leaf_type,level,light:count,light:lit,light:shape,lit,location,mapillary,mapillary:SW,mapillary:W,material,name,name:cs,name:en,natural,note,note:ele,outdoor_seating,panoramax,ref,seats,shelter,sides,source,source:amenity,source:position,species,species:wikidata,start_date,support,survey,survey:date,two_sided
1557210600,48.9002491,2.2812209,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557210705,48.9007375,2.2826404,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557210841,48.9013593,2.2843819,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557210845,48.9013759,2.2844301,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563726448,48.8970483,2.2693435,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567274203,48.8956325,2.2790587,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567274210,48.8956604,2.2789787,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567274289,48.8957714,2.2792778,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567274312,48.8958046,2.2792614,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589659216,48.8193409,2.4651695,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614244964,48.8184690,2.2461824,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,
1619521214,48.8909033,2.3743272,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,
1635195334,48.8410700,2.4300006,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656250145,48.8536159,2.3484968,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675586316,48.8963979,2.3431111,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675825738,48.8381836,2.2339545,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,
1675825840,48.8398272,2.2284228,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,
1677008886,48.8394255,2.2319451,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,
1684652190,48.8348049,2.2260493,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,
1684652232,48.8358924,2.2251261,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,
1684652320,48.8379030,2.2242192,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,
1731785898,48.9005610,2.2491689,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731785900,48.9005690,2.2490881,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731785932,48.9006681,2.2491959,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731785934,48.9006750,2.2491187,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765177772,48.8435561,2.3252282,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765177778,48.8458677,2.3257078,,,bench,,yes,,,2021-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765349232,48.8596732,2.4008904,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,
1765349233,48.8596966,2.4009450,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,
1765349234,48.8598137,2.4007026,,,bench,,yes,,,2023-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,
1765349236,48.8598148,2.4006077,,,bench,,yes,,,2023-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012,,,,,,,,,
1765964511,48.8602450,2.4036827,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
1765964512,48.8602742,2.4037442,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
1793378432,48.8976798,2.2902887,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793378435,48.8973078,2.2892670,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795377027,48.8857372,2.3429006,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795377028,48.8857182,2.3428332,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795699762,48.8997537,2.2776268,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821967269,48.8715193,2.3423495,,,bench,,yes,,,2021-06-04,,green,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
1821967312,48.8719292,2.3408327,,,bench,,yes,,,2021-06-04,,green,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
1827699349,48.8751240,2.3369439,,,bench,,yes,,,2022-09-14,,green,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
1827699350,48.8751258,2.3368667,,,bench,,yes,,,2022-09-14,,green,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
1836008436,48.8895204,2.3160046,,,bench,,yes,,,2021-03-31,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008445,48.8896320,2.3161121,,,bench,,yes,,,2021-03-31,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008446,48.8896920,2.3159973,,,bench,,yes,,,2021-03-31,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008448,48.8897437,2.3162195,,,bench,,yes,,,2021-03-31,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008449,48.8897535,2.3160553,,,bench,,yes,,,2021-02-23,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008459,48.8898553,2.3163270,,,bench,,yes,,,2021-03-31,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008462,48.8899669,2.3164344,,,bench,,yes,,,2021-03-31,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008463,48.8900785,2.3165419,,,bench,,yes,,,2021-03-31,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008464,48.8901219,2.3164022,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008469,48.8901807,2.3153142,,,bench,,yes,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008472,48.8901821,2.3164590,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008473,48.8901902,2.3166493,,,bench,,yes,,,2021-03-31,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008475,48.8902287,2.3151683,,,bench,,yes,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008476,48.8902372,2.3159232,,,bench,,yes,,,2023-06-23,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,
1836008477,48.8902424,2.3165158,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008482,48.8902607,2.3153201,,,bench,,yes,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,9,,,,,,,,,,,,
1836008484,48.8902715,2.3151510,,,bench,,yes,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008485,48.8903018,2.3167568,,,bench,,yes,,,2021-03-31,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008486,48.8903027,2.3165726,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008490,48.8903630,2.3166294,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008491,48.8903829,2.3149564,,,bench,,yes,,,2021-09-21,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008497,48.8904214,2.3153395,,,bench,,yes,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008498,48.8904233,2.3166862,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008499,48.8904519,2.3148629,,,bench,,yes,,,2021-09-21,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008501,48.8904914,2.3152155,,,bench,,yes,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008510,48.8905613,2.3150915,,,bench,,yes,,,2024-03-14,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008511,48.8905623,2.3166316,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008514,48.8906185,2.3152419,,,bench,,yes,,,2021-03-18,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,5,,,,,,,,,,,,
1836008515,48.8906362,2.3164668,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008517,48.8906792,2.3145959,,,bench,,yes,,,2021-09-21,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008523,48.8907100,2.3163020,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008525,48.8907470,2.3144760,,,bench,,yes,,,2021-09-21,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008527,48.8907838,2.3161371,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008532,48.8908457,2.3143014,,,bench,,yes,,,2021-09-21,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008542,48.8909520,2.3157671,,,bench,,yes,,,2021-09-21,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008543,48.8909564,2.3149629,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,5,,,,,,,,,,,,
1836008544,48.8909750,2.3159580,,,bench,,yes,,,2023-05-05,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008546,48.8909792,2.3148072,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,5,,,,,,,,,,,,
1836008552,48.8909932,2.3156748,,,bench,,yes,,,2021-07-15,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008556,48.8910027,2.3159144,,,bench,,yes,,,2022-09-07,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008557,48.8910082,2.3142382,,,bench,,yes,,,2022-09-04,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008560,48.8910304,2.3158708,,,bench,,yes,,,2022-09-07,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,4,,,,,,,,,,,,
1836008565,48.8910869,2.3148348,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,5,,,,,,,,,,,,
1836008568,48.8911018,2.3139075,,,bench,,yes,,,2022-09-04,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008570,48.8911089,2.3160361,,,bench,,yes,,,2023-05-05,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008571,48.8911131,2.3147108,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,5,,,,,,,,,,,,
1836008572,48.8911270,2.3160070,,,bench,,yes,,,2022-09-07,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008576,48.8911290,2.3140251,,,bench,,yes,,,2022-09-04,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008578,48.8911452,2.3159779,,,bench,,yes,,,2022-09-07,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008579,48.8911559,2.3140517,,,bench,,yes,,,2022-08-18,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008580,48.8911605,2.3138326,,,bench,,yes,,,2022-09-04,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008581,48.8911677,2.3139585,,,bench,,yes,,,2022-08-18,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008582,48.8911836,2.3134674,,,bench,,yes,,,2021-03-19,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,5,,,survey,,,,,,,,,
1836008588,48.8911966,2.3139798,,,bench,,yes,,,2022-08-18,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008590,48.8912131,2.3138804,,,bench,,yes,,,2022-09-04,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1836008595,48.8912700,2.3160820,,,bench,,yes,,,2024-05-13,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008596,48.8912921,2.3160507,,,bench,,yes,,,2023-05-05,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008601,48.8913143,2.3160193,,,bench,,yes,,,2023-04-22,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008602,48.8913215,2.3139482,,,bench,,yes,,,2022-08-18,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,5,,,survey,,,,,,,,,
1836008604,48.8913616,2.3162428,,,bench,,yes,,,2023-04-22,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008605,48.8913799,2.3162132,,,bench,,yes,,,2023-04-22,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008606,48.8913975,2.3140498,,,bench,,yes,,,2022-09-04,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,5,,,survey,,,,,,,,,
1836008608,48.8913982,2.3161837,,,bench,,yes,,,2023-04-22,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,survey,,,,,,,,,
1836008613,48.8914352,2.3136956,,,bench,,yes,,,2021-03-19,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,5,,,survey,,,,,,,,,
1836008614,48.8914634,2.3141380,,,bench,,yes,,,2022-09-04,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,5,,,survey,,,,,,,,,
1836008615,48.8915127,2.3138287,,,bench,,yes,,,2021-03-19,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,5,,,survey,,,,,,,,,
1836008617,48.8916063,2.3140017,,,bench,,yes,,,2021-03-19,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,5,,,survey,,,,,,,,,
1867790986,48.8911609,2.3153211,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1867791011,48.8912443,2.3151614,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1867791015,48.8913277,2.3150018,,,bench,,yes,,,2021-04-20,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1867791021,48.8914111,2.3148421,,,bench,,yes,,,2021-09-21,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,2,,,,,,,,,,,,
1883245773,48.8440781,2.3580077,,,bench,,yes,,,2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883245774,48.8440944,2.3579894,,,bench,,yes,,,2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883245775,48.8441121,2.3579695,,,bench,,yes,,,2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902276289,48.8370687,2.2905032,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902276290,48.8370783,2.2903288,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902276291,48.8371314,2.2903561,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902276304,48.8370446,2.2903562,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902276307,48.8371258,2.2904877,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902283771,48.8368286,2.2903963,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902283774,48.8368812,2.2903732,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902283780,48.8368893,2.2905405,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902283782,48.8368502,2.2905413,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905870085,48.8367800,2.2911276,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905870116,48.8368175,2.2912924,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905870149,48.8368409,2.2910909,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905870154,48.8367135,2.2913078,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905870162,48.8369772,2.2910807,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905870168,48.8368653,2.2915032,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905870170,48.8369666,2.2909321,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905870172,48.8367990,2.2914353,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905870176,48.8368915,2.2913277,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905870183,48.8368671,2.2909082,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905906191,48.8372006,2.2906900,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905906208,48.8371335,2.2906886,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905906217,48.8371255,2.2910963,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905906219,48.8370302,2.2908281,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905906223,48.8370311,2.2909622,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905906227,48.8370699,2.2910467,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905906230,48.8372642,2.2910306,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905906231,48.8372968,2.2908521,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905906234,48.8372659,2.2907691,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905906235,48.8372941,2.2909595,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905906237,48.8372104,2.2910881,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905906239,48.8370806,2.2907327,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907541438,48.8190854,2.3575175,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909881927,48.8325372,2.3619895,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945965945,48.8365967,2.2904072,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945965953,48.8367009,2.2904648,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945965957,48.8366374,2.2904086,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945965958,48.8366744,2.2904219,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945989660,48.8363253,2.2908342,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945989663,48.8363491,2.2908717,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945989682,48.8363085,2.2907872,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945995810,48.8365990,2.2909696,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945995815,48.8366730,2.2908842,,,bench,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
